rdev1_1958,rdev1_1959,rdev1_1960,rdev1_1961,rdev1_1962,rdev1_1963,rdev1_1964,rdev1_1965,rdev1_1966,rdev1_1967,rdev1_1968,rdev1_1969,rdev1_1970,rdev1_1971,rdev1_1972,rdev1_1973,rdev1_1974,rdev1_1975,rdev1_1976,rdev1_1977,rdev1_1978,rdev1_1979,rdev1_1980,rdev1_1981,rdev1_1982,rdev1_1983,rdev1_1984,rdev1_1985,rdev1_1986,rdev1_1987,rdev1_1988,rdev1_1989,rdev1_1990,rdev1_1991,rdev1_1992,rdev1_1993,rdev1_1994,rdev1_1995,rdev1_1996,rdev1_1997,rdev1_1998,rdev1_1999,rdev1_2000,rdev1_2001,rdev1_2002,rdev1_2003,rdev1_2004,rdev1_2005,rdev1_2006,rdev1_2007,rdev1_2008,rdev1_2009,rdev1_2010,rdev1_2011,rdev1_2012,rdev1_2013,rdev1_2014,rdev1_2015,rdev1_2016,rdev1_2017,rdev1_2018,rdev1_2019,rdev1_2020
1.04794,0.404645,-0.443072,0.194921,-0.740596,2.89952,1.2914,-0.658758,-0.372148,0.170611,-0.488846,-0.283611,-0.668915,0.344407,2.80492,-0.562262,0.0616389,0.301614,0.397208,1.74326,0.817323,0.898985,0.312263,-0.583358,0.508622,0.345893,-0.495455,1.12734,0.579541,2.36999,-0.16624,0.0526818,0.957037,1.60688,-0.12404,-1.30076,-0.437812,-0.89218,-0.341621,-1.02585,-0.262507,-1.07013,-0.847578,0.581642,0.537999,-0.847865,-0.41539,-1.54931,-1.68025,-0.633607,-1.5733,0.719992,-0.0946611,0.0342128,-0.883609,-1.06413,-0.194436,-0.588024,-1.89479,-1.07368,0.703553,-0.221315,0.0238499
0.977917,-0.19763,0.24695,-0.307804,-0.271377,2.71072,1.18305,1.42759,-0.467938,-0.436991,-0.402428,-1.2007,-0.782204,0.135512,2.81825,-0.899787,0.678381,0.489031,0.321579,0.938936,0.144837,1.85468,-0.962191,0.451116,0.176246,0.180779,-0.0846455,-0.58749,1.51616,2.50153,-0.466407,0.000975381,-0.305027,1.83561,-0.142016,-0.84361,-0.296111,-1.30347,0.195567,-0.409543,-1.81005,-1.6285,-1.10696,0.13337,0.76395,-0.614999,-1.06467,-1.51215,-0.81438,-0.552065,-0.200777,0.750411,-0.062949,-0.666136,-0.345364,0.320778,-0.54067,-0.703463,-2.12739,-1.24301,0.619519,0.107878,0.413916
0.938459,-0.0015916,0.789625,-0.277864,0.505046,2.58885,1.83979,0.768113,-0.571696,-0.0931266,-1.20268,-1.14139,-0.0549294,-0.649439,2.8526,-0.267781,0.124226,1.04834,0.170025,0.680245,0.561458,1.5692,-1.25249,-0.393136,0.564461,-0.428837,1.24354,-0.395216,1.20463,2.37451,0.154521,-1.0281,0.13881,1.71099,-0.14081,-0.945696,-1.2455,-1.41177,0.532412,-0.929876,-1.26042,-0.582345,-0.679204,-0.113029,0.813093,-1.19949,-0.123331,-1.60267,-1.62662,-0.69154,-0.326816,1.31228,-0.972929,-0.705556,-0.32219,-0.286661,-1.1217,-0.734689,-0.0261857,-0.733447,0.69547,-0.114043,-0.554864
0.845281,0.0816688,-0.0679164,-1.04597,0.229643,2.82471,1.00252,-0.934589,0.89487,-0.945097,-0.164654,-0.385087,0.591081,-0.68074,2.68762,1.26966,0.36313,1.0599,0.413128,0.298269,0.374834,0.165292,0.102608,0.58035,1.06134,-1.15141,-0.213562,1.13855,0.97884,2.34572,0.430032,0.225423,0.935235,-0.0428683,0.00945027,-1.00437,-0.0694653,-0.195897,-0.457701,-1.56044,-0.703795,-1.82126,-0.455947,0.492512,0.634142,-1.15123,-0.780174,-1.84831,-2.78333,-0.913235,0.237082,0.712725,-0.10006,-0.854058,-0.920922,-0.629191,-0.811207,-0.397576,-0.792102,-0.878851,0.479439,0.0697366,-0.471775
-0.640497,0.428347,-0.643968,-0.582855,0.0376802,2.78708,0.351671,0.314014,0.147903,-0.774315,0.236348,-0.730579,0.154984,-0.124515,2.41655,0.289198,1.25532,0.778648,1.47883,0.561584,-0.171908,0.36746,-0.599741,0.729348,0.230866,0.560986,-0.281912,0.788749,0.371043,2.34434,0.301173,-0.232582,1.17258,0.00915234,0.537259,-0.830955,-0.576113,-1.3669,-0.145573,-0.990848,-1.57705,-1.52363,-0.136782,0.715684,-0.102729,-0.515075,-0.950335,-0.860406,-1.92323,-0.861033,0.20418,0.899245,0.0326846,-0.490932,-0.816268,0.0873339,-0.867783,-1.09235,-0.395516,-0.653459,-0.274561,0.495878,-0.998422
-0.234014,0.176282,-0.237357,0.585248,0.298838,2.97008,0.517712,-0.262856,-0.0795155,-0.856618,-0.566655,-1.05667,-1.1125,0.925134,2.64824,0.540192,-0.360466,1.10133,0.0282408,1.67096,-0.565811,0.159654,0.905972,0.0120432,-0.259098,0.964031,0.491685,-0.0703887,0.864584,2.3486,-0.21191,-1.40214,1.74316,0.35742,0.76969,-0.939044,-1.29733,-0.0844533,0.332975,-0.760267,-1.8676,-1.15838,-1.41218,0.570409,0.523924,-1.78234,-0.651871,-1.78193,-0.962422,-1.4198,-0.50052,0.721187,-0.106798,0.145825,-0.103238,-1.11411,-0.612819,-0.532814,0.404563,-0.367398,-0.692834,0.0774613,0.4681
-1.54005,0.970456,-0.0762725,0.198911,-0.625149,3.2078,-0.753492,0.453952,-0.572022,-0.849122,-1.25608,-0.517902,-0.0776003,-0.203754,2.99498,-0.487158,1.5204,-0.935041,0.305465,1.50535,-1.53523,1.40853,0.98261,0.616491,0.637876,-0.245579,0.55884,-0.153291,1.67663,2.26868,-0.0611044,-1.52757,1.67372,0.17391,0.557138,-0.00620104,-1.03072,-0.332986,-0.158736,-0.338406,-0.595612,-0.519797,-0.690247,-0.212293,0.847849,0.359875,-2.13168,-1.49324,-1.52769,-1.02555,-0.314293,0.531762,0.911622,0.110017,0.213822,-1.69055,-0.640082,-0.847336,-0.77184,-1.26464,1.03131,-0.401229,-0.258713
-2.63873,-0.432628,0.549189,-0.721437,0.449501,3.02064,-0.22292,0.172229,0.00338672,-0.0388113,-0.900992,-1.03303,0.466236,0.628779,2.62518,-0.35895,1.60041,0.757406,-0.476833,1.54572,-0.0745376,0.203021,1.26331,-0.407084,0.789408,-0.64623,0.258651,0.7936,0.873729,2.22142,-0.814123,-1.22528,2.02348,0.806251,0.196412,-0.633362,-1.78335,-0.674331,-0.295198,0.022315,-1.63205,-0.971995,-1.12269,-0.249124,1.06343,-0.505677,-0.940176,-1.47462,-1.48786,-1.26915,0.0224376,0.846883,0.759926,-0.200769,-0.955333,-2.03605,0.096938,-0.422916,-0.501205,-0.54257,0.91694,-0.279298,0.419578
-0.77162,0.322685,0.402572,-0.504169,-0.373047,3.05395,1.04894,-0.708713,0.130755,-0.470611,-0.410391,-0.71722,-0.514154,0.620891,2.99322,-0.461337,0.151452,0.709758,-1.31708,1.08928,0.861722,0.325169,1.20035,-0.209938,0.612374,-0.396909,0.75146,0.997386,1.93148,1.66698,-0.873482,-0.185406,1.61201,0.23866,-0.0610196,-0.633603,-0.331897,-0.595135,-0.466903,-2.22144,-0.753124,-0.380347,-0.950497,-0.675749,0.840101,0.271919,-0.478373,-1.46368,-2.13198,-0.625721,-0.554704,1.4441,-0.9044,-0.605688,-1.48163,-0.110932,-0.120841,-0.947538,-0.270899,0.0361077,0.490187,-0.395508,-0.49232
-0.232179,0.685703,-0.793991,0.0506874,-0.620634,3.09805,-0.44665,-0.196073,-1.04912,-0.39254,-0.150883,-0.515904,0.362683,0.259004,2.72878,0.531854,1.74952,-0.737503,-0.634664,0.200241,1.44138,0.951707,0.495986,0.805954,-0.789919,-0.025911,0.338806,1.17214,1.52526,2.10655,-0.295739,-0.994644,2.1047,0.735713,-0.643982,-0.895157,-0.911481,-0.936441,0.0708665,-0.108602,-1.11072,-1.64881,-0.390491,-0.929755,1.08914,-0.534882,-0.778634,-0.919778,-1.29116,-1.40265,-0.190796,1.2906,-1.22993,-0.662184,-0.454484,-0.115226,-0.113362,-0.758027,-1.00565,-0.153365,0.432311,-0.264843,0.447379
-1.52693,-0.953545,0.0560544,0.457353,0.798029,2.93353,0.541062,0.656443,-0.107182,-0.0202568,-0.832204,-1.00867,0.421283,-0.38492,2.83586,0.0137364,1.19994,-0.15272,0.00567018,1.8825,-0.805015,1.61737,0.0776186,0.714194,-0.506129,0.0315278,0.878851,0.263168,2.0859,1.97999,-0.879697,-0.573264,1.93342,0.443721,0.270304,-0.874793,-0.542735,-0.925246,-0.55954,-0.553896,-1.64335,-0.6808,-1.3907,-0.114595,1.26525,-1.257,-0.817592,-1.54047,-1.57715,-1.17855,-0.227247,1.3179,-1.382,0.419089,-1.23036,-0.813719,-0.699419,-0.29233,0.107677,-0.714813,0.706775,-0.950387,-0.695792
0.0645648,-0.293681,0.467505,0.685172,-0.599771,2.86243,-0.234475,-0.525276,0.898143,-0.653585,-0.825647,-1.64191,0.072823,0.406113,2.8604,0.640678,0.938221,-0.578679,1.19382,0.128399,-0.158318,1.45616,0.033715,0.579285,-0.205509,0.581166,0.568696,-0.0391332,0.956659,2.55609,0.188875,-0.405676,1.42008,0.669533,-1.13211,0.000929587,-1.59675,0.0619046,0.525658,-1.26512,-0.552136,-1.00653,-0.827376,-0.745955,0.929826,0.151229,-1.04627,-1.72452,-0.935683,-1.58613,0.28897,-0.374956,0.991761,0.199359,-0.87496,-0.199012,-1.34158,-1.45254,-1.91503,-0.355096,0.73511,0.824744,-1.20469
-0.126559,-0.350404,-0.119889,-1.35297,-0.753703,3.31342,-0.262282,0.110609,-0.319248,0.762809,-1.11424,0.285933,0.458461,-0.628839,2.98656,-1.39118,0.751601,1.51359,0.945369,1.3927,-0.620374,1.0445,-0.300059,1.0989,-0.0521284,0.590565,-0.524537,-0.438497,1.92015,2.60974,-0.772331,-0.639316,1.66107,1.52743,-1.19262,-2.35627,-0.966523,-0.466295,-0.0587832,-0.343648,-1.24952,-0.600011,-0.872925,-0.583176,0.886952,-0.138854,0.336912,-1.44155,-1.99603,-1.01203,-1.34303,0.30758,1.30039,-0.846195,-1.09636,-0.530422,0.358683,-1.13827,-0.927645,-0.48592,0.224796,-0.0792938,0.678096
0.904622,-0.399623,-0.539553,0.401272,-1.43095,3.12455,0.28432,0.45039,-0.296901,0.131034,-1.69211,-1.21667,0.316437,-0.581738,3.00402,-0.177158,0.00395876,1.25195,-0.201618,1.13778,-0.327645,0.903649,-0.140319,1.31204,0.707793,-0.518924,-0.0505652,-0.174668,2.38905,1.51055,-0.185402,0.468919,0.362136,2.06374,-1.16769,-0.603399,-0.864218,-1.37413,-0.353902,-0.473963,-0.436809,-0.940519,-0.460035,-0.627547,1.2972,-0.837954,-0.422116,-1.1208,-1.12378,-2.47679,0.0301027,0.145782,0.708549,0.56659,-0.531067,-0.964445,-0.686058,-0.848076,-2.02644,0.294059,0.686328,-0.178421,0.473835
0.358569,-0.748252,-0.0217283,-1.50634,-0.0882438,2.93274,0.326464,0.366684,-1.04157,-0.981261,-0.18605,-0.0599396,0.194797,0.56879,2.64628,0.722572,1.17229,0.480172,0.154181,0.893699,-0.66547,1.15732,0.12852,-0.715818,0.520256,-0.286906,0.139604,1.05695,2.1589,1.42545,-0.84345,-0.511401,1.01083,0.990146,-0.75683,0.0713064,-0.755193,-0.60241,-0.590429,-1.44781,-0.191841,-1.12458,-0.807856,-1.30637,1.37462,0.0652432,-0.683119,-1.7487,-0.487092,-1.20793,-0.651625,0.756508,-0.232389,0.473698,-0.199778,-0.623318,-0.332394,-0.547357,-1.2668,0.597956,0.606969,0.0491359,0.548758
-0.670335,0.413051,0.130367,-0.200345,-0.818298,3.0808,0.120326,-0.469406,0.168478,-0.240357,-0.245424,-0.610536,-1.3586,0.128256,2.79868,0.405146,0.760514,0.480813,1.07135,-0.426636,1.21548,0.447344,0.812537,0.376994,0.184952,-0.104971,0.581112,-0.770112,2.29817,1.25326,0.22393,-0.528192,1.78347,0.848693,-0.700845,-0.832724,-0.768828,-0.69544,0.614312,-1.21403,-1.15217,-0.429652,-0.650667,-1.39054,0.552835,0.337489,-0.743524,-0.885337,-1.1619,-1.73173,-0.897944,1.18017,-0.174923,-0.749,-0.32585,-0.721105,-0.249285,-0.19585,-0.86267,-0.229533,0.310449,0.985712,-0.12326
0.178496,-1.20256,-0.508742,-0.170135,0.109883,2.99598,0.854126,0.662694,-0.559902,-0.476795,-1.06092,-0.652467,-0.412776,0.369917,2.85737,-0.463458,0.43785,0.633736,-1.09305,0.829947,1.72087,0.218507,0.316887,0.279145,0.242292,0.432745,-0.244883,0.964476,2.10983,1.48385,1.13558,-0.363011,1.42348,1.24301,-0.696267,-0.0127948,-0.517044,-1.38252,0.318853,-1.06213,-1.22391,-0.502255,-1.14852,-0.764905,1.21521,-1.30016,-0.34897,-1.53931,-1.19282,-1.81288,0.515835,0.639933,-0.00435328,-0.520254,-0.190518,0.475735,-0.730339,-1.04767,-0.195829,-1.37669,0.253198,-0.286538,-0.609767
-0.266269,-0.404284,0.656565,0.353783,-0.0969825,3.14433,-0.854701,-0.819615,-0.437262,-0.459967,-0.721762,-0.984822,0.586518,0.356796,2.86069,0.507518,0.903452,-0.21226,0.756215,1.17274,0.431018,1.55223,-0.47346,-0.579204,0.415458,0.821671,-0.263926,-1.40898,2.22467,1.88784,-0.0317006,1.1725,1.30402,0.853045,0.0256847,-0.183989,-1.61061,-0.507693,-0.212714,-0.824413,-0.126485,-1.19757,-0.299793,-0.755283,0.944988,-0.801647,-0.937702,-0.499445,-1.14442,-2.43651,-0.134769,1.06142,-1.15566,-0.574276,-0.95586,-0.0268415,-0.247368,-0.385041,0.291798,-1.11061,-0.16231,-0.191445,-1.19201
0.393774,-0.927668,0.0719641,-0.771995,0.534437,3.04624,0.851924,-0.753647,-0.471363,-1.11016,-0.16123,0.0899135,-0.902324,-0.515127,2.9419,0.353702,0.902496,0.269323,-0.655241,1.03815,0.555733,0.942512,0.304976,-0.502342,1.00727,0.339379,-0.450196,-0.636552,2.45225,1.62558,-0.130877,-0.0799542,1.31172,0.804685,0.766258,-0.880807,-1.48353,-0.436751,0.295579,-0.874741,0.00176029,-1.94154,-0.829254,-0.962108,1.14688,-0.116161,-0.686217,-0.739651,-0.93884,-0.943598,0.136524,0.482467,1.03343,-1.08269,-1.23979,-0.63001,-0.631962,0.15189,-0.657166,-0.842913,0.640199,-0.246118,-0.879695
-0.487975,0.155327,-0.6722,-0.00250662,0.612076,3.03866,1.13406,0.277549,-0.453886,-0.175794,-1.22259,0.0317379,0.293402,0.520226,2.97108,0.608014,-0.0980686,1.40205,0.790879,-0.751029,1.1993,1.15857,0.243954,1.20254,-0.842278,0.684925,-0.0997441,0.486921,2.14034,1.86437,-0.820405,-0.598385,0.924428,1.93466,-1.62849,-0.508547,-0.890083,-1.61151,0.469091,-1.94087,-1.45408,-0.777168,-0.927312,-0.19011,1.10789,0.249346,-1.97204,-1.79647,-1.54357,-0.937065,0.110468,1.15792,-0.48599,-0.728645,-0.658301,0.104178,0.0731563,-0.748418,-0.378849,-1.58503,0.96202,-0.775851,-1.4553
-0.14281,-0.418203,-0.569281,-0.270497,0.481915,3.11826,0.386879,1.43362,-0.425691,-0.149321,-0.602178,-0.773701,0.190377,0.686368,3.09903,-0.622228,-1.39194,0.610822,0.709926,1.07679,1.40981,-0.220772,0.832186,1.11045,-0.221456,-1.51755,-0.0312323,0.132457,2.46971,2.06409,-0.556335,-0.322402,1.55836,0.947457,0.0409337,0.239873,-1.13192,-0.678259,0.322753,-0.966611,-1.55626,-0.970349,-1.50379,0.148033,1.06029,-0.482921,-1.73199,-1.08757,-0.718239,-1.85429,-0.458185,1.33932,-0.334211,-1.04736,-1.488,-1.99753,-0.30791,-0.131214,-0.222725,-0.406731,-0.0540884,-0.142173,-0.156775
-0.00698789,0.163771,-1.14778,0.384998,0.547691,3.14843,0.054885,0.67933,0.0293853,-1.09558,-0.455011,-1.13063,-0.0835293,-0.279203,3.24309,-1.16569,0.298747,-1.26909,-0.129573,0.855184,1.19767,0.693325,0.857751,1.06559,0.251247,-0.441455,-1.58463,0.485676,2.38912,1.91685,-1.03238,0.752181,1.00928,1.50382,-0.0414453,-0.76347,-0.955575,-0.302635,-0.317703,-1.43158,-0.670566,-1.06245,-1.13285,0.39539,0.337416,0.181638,-0.389303,-0.875366,-1.2763,-2.26805,-0.722048,0.0697479,0.881081,-0.0919645,-0.659588,-0.23692,-1.24221,-0.441556,0.0772244,-1.33793,-0.0528114,-0.0791684,0.0732445
-0.0142203,0.210416,-0.481217,0.103573,-0.0318861,2.65171,0.625685,1.3664,-0.569148,-0.528259,-1.0688,-0.11449,0.0997982,-0.204004,2.79689,0.231481,-1.12055,1.01413,-0.546705,1.58227,0.800949,-0.170428,1.15218,-0.261049,0.625082,-0.359382,-1.57614,0.40111,2.14424,1.313,0.367994,0.728587,0.772795,1.36202,-0.349004,-0.200638,-0.83585,-0.853983,0.0688243,-1.33299,-1.11422,-1.86137,-0.774154,0.370319,0.378766,-0.439308,-1.55054,-0.314187,-1.35378,-1.45428,0.347215,0.179678,1.11095,-1.28978,-0.416695,-0.359819,-0.362923,-1.71916,-1.01918,0.144597,-0.476938,0.454801,-0.54322
0.139369,0.542505,0.0991243,-0.397169,-0.531479,2.98131,-0.479473,-0.0191526,-0.611284,0.844233,-1.30654,-1.42398,0.432026,0.33174,2.63723,0.445127,0.353878,0.956447,0.14629,1.1413,0.830064,0.148542,1.32677,0.0448305,-0.820322,-0.373215,-0.37755,0.7833,2.00569,1.37413,-0.481697,0.618889,1.39605,1.13488,-0.731565,-0.823232,-0.912676,-1.64174,-0.492555,-0.0417547,-0.98391,-0.766294,-0.680584,0.585691,0.367078,0.0249942,-1.04509,-0.71456,-1.65172,-1.11733,-0.594425,0.0310951,1.0566,0.298363,-1.39818,0.182613,-0.960665,-1.24304,-1.33318,0.753407,0.323948,-0.924412,-0.381975
-0.838807,0.140053,-0.119384,-0.0636406,0.704266,2.50613,1.93164,0.496913,-0.0347944,-0.521314,-0.748664,-0.991956,-1.15368,0.197559,2.9511,-0.990271,-0.228435,0.392062,0.27192,1.08605,0.391598,0.869659,0.967881,0.609582,-0.469464,0.278563,-0.414263,-0.023657,2.2244,1.48765,0.373036,0.527753,0.481526,1.49134,0.15098,-0.0944148,-0.761279,-0.475006,-0.64844,-0.292615,-1.05051,-2.03913,-0.605648,0.45083,0.35601,-0.80924,-1.37434,-0.741306,-1.4886,-0.503597,0.766608,0.118291,-0.409553,-0.15814,-1.37128,-0.0824263,-1.19515,-1.81165,-0.683652,-0.395128,0.230384,0.787789,-1.07219
-1.13815,-0.123174,0.168766,-0.993383,0.622998,2.76768,0.981357,1.1741,0.354079,-1.18316,-1.54775,-0.166793,-0.196001,-0.991071,2.89971,-0.600402,-0.451777,0.100966,0.757611,0.833581,0.855191,1.58365,-0.438651,0.538226,0.0913629,0.266709,-0.731807,0.173095,2.15856,1.72558,-0.0117234,0.381585,0.279818,1.47485,0.22763,-1.05289,-1.3425,-0.788653,0.156855,-1.10828,-1.414,-1.35458,-1.31345,-0.284115,0.663654,-0.395605,-0.831787,-0.0155269,-0.86808,-0.913168,0.387737,-0.257527,0.371693,-0.947851,-0.954128,0.488007,-1.28863,-0.0864372,-0.981343,-0.419301,0.266027,0.0617308,-0.353915
-0.759695,-0.718533,-0.345173,0.0395847,0.184544,2.84421,-1.10164,1.42948,-0.981744,0.583211,-0.269118,-0.576116,-0.521125,0.450966,2.76945,-0.488325,1.26704,-0.0504726,-0.256498,1.6108,-0.203277,0.47528,0.958605,0.380755,0.306495,0.594178,-0.701535,0.770374,1.10585,2.58007,-1.81211,0.22416,0.648051,1.29968,-0.302915,-0.768429,-0.717176,-0.601022,0.315785,-0.665904,-0.900181,-1.12246,-0.680963,0.156838,-0.16442,0.07697,-0.741872,-1.19049,-1.48289,-0.305163,0.235057,-0.40041,0.591496,-0.537088,-0.189708,-0.993618,-1.19194,0.00507224,-0.202736,-0.640965,0.312402,-0.968759,-0.334145
-1.60442,0.815424,-1.09099,0.295343,-1.78983,3.03519,0.425934,-0.754897,-1.54331,0.76263,-1.18834,-1.64619,-0.380253,0.0849002,2.84607,1.03497,-0.185864,0.681038,-1.03252,1.42017,1.22799,-0.880184,0.749811,0.251669,0.580922,-0.42931,0.731971,0.407173,0.779396,2.54268,0.449251,0.179206,0.35026,1.16421,0.356076,0.116461,-1.07198,-0.484654,-0.202373,-1.3077,-0.896065,-0.505488,-0.0481569,0.0626095,0.0489731,0.0817683,-0.269068,-1.52325,-1.64471,-0.757196,0.628092,0.358545,-0.519147,0.302162,-0.947019,-0.704668,0.122846,-0.685279,-1.8079,-0.178811,1.02883,0.562215,-0.517097
0.806644,-0.314043,-0.866179,0.163798,0.271097,2.73991,1.51475,0.261912,-0.599295,-0.184676,0.510072,0.0829766,-0.460957,0.315454,2.77546,0.509396,-0.944118,0.565285,-0.275961,1.74088,-0.509392,-0.475426,0.0292376,1.14565,0.714085,0.0436094,-0.213455,-0.579614,2.07261,1.90615,0.063254,0.115639,0.528205,1.49826,-1.07474,-0.967692,-0.0950799,-0.344298,-0.251093,-1.24339,-0.410582,-0.683365,-0.920385,0.516108,0.0157336,-0.77934,-0.747928,-1.6038,-1.75962,-1.26897,-0.719462,0.93913,-1.4068,-0.0227012,-1.01891,-0.335756,-0.0442633,-1.07307,-0.589911,-0.25591,0.0277526,0.236191,-0.247032
-0.338855,-1.42663,-0.357408,0.591099,0.718387,2.522,1.68982,0.844869,-0.843454,0.520215,-0.581403,0.0873999,-0.154699,-0.0656964,2.88467,0.483461,1.3216,-2.20217,-0.3465,0.77994,1.45119,0.0565519,0.785205,0.741362,-0.0550427,0.0875988,0.757365,-1.06544,1.77201,2.29594,-0.353343,0.0729993,1.91312,0.503466,0.211297,-1.88194,-0.814852,-0.613052,-0.592881,-0.86321,-1.13855,-1.11257,-0.62441,0.524813,0.0016279,-0.500866,-0.681907,-1.09866,-1.72248,-1.35427,-0.674723,1.19869,-1.11131,-0.193984,-1.09018,-1.26063,-0.71465,-0.566956,-0.966572,-0.378688,-0.0345491,0.566749,-0.92557
-0.141658,-1.86129,-0.230947,-0.713629,0.910691,3.00178,-0.0784038,-0.398351,-0.486544,-1.11407,-0.181372,-0.213098,-1.01683,-0.310958,2.8487,0.797451,-0.061606,-1.19222,1.30704,1.7801,1.01883,-0.967348,1.01483,0.18897,0.280677,0.370847,0.561456,-0.545144,1.09275,2.56369,-0.57538,-1.94596,1.84423,0.476612,-0.193277,-0.0811723,-0.763411,-0.492622,0.624102,-0.678873,-0.999962,-0.942542,-1.02781,0.456632,0.637342,0.187462,-1.11028,-1.19022,-1.16341,-1.16558,0.270585,0.74441,0.958799,-1.50435,-0.773554,-0.4348,-0.695519,0.0711687,-1.25199,-0.355408,0.749944,0.161271,0.041355
0.535103,-0.14849,0.344204,0.232053,0.685407,2.65272,1.47876,0.577721,-0.340408,-0.516836,0.0160454,0.216801,-1.02084,-0.585678,2.88704,-0.212735,0.809396,0.67084,-1.08006,1.70025,0.163783,-0.816092,0.900054,0.412999,0.24049,0.720609,-0.44727,-0.535881,1.78299,2.68519,-0.959996,-0.441129,1.11972,0.441038,-0.361817,-1.17796,0.141598,-0.62791,0.0761909,-1.65491,-0.518325,-0.768247,-1.17253,0.066208,0.192545,-0.33534,-0.891222,-0.98144,-0.941622,-1.4648,0.152709,0.0251499,0.705997,-0.37004,-1.02379,-0.421621,-1.00545,-0.800273,-1.04942,-0.652377,0.791063,-0.821829,-0.453811
0.426576,-0.396524,0.26839,-1.54339,-0.486853,2.83523,1.89399,-0.43655,-0.544203,0.282909,-0.910018,-0.562569,-0.149706,-0.211809,2.73543,-0.625383,1.23148,-0.517636,1.17495,1.33728,0.0348554,0.31916,1.50495,-0.0523103,0.178912,0.368433,-0.263912,1.06054,1.45161,1.99407,-1.25558,-0.951952,0.92283,1.98311,-0.445602,-1.88187,-1.59601,-0.597486,0.322185,-1.51948,-0.994049,-0.402831,-1.1524,0.231125,1.20687,-0.651549,-0.590527,-1.12964,-1.08944,-0.837273,-0.00490957,0.528923,0.658925,-0.609266,-0.0826292,-1.059,-0.235211,-1.53699,-0.325897,-0.629545,1.0138,-0.37251,-1.0342
-0.908341,0.627294,0.419929,-1.6919,-0.952245,2.74674,2.22303,0.807053,-0.123544,-0.72583,-1.84874,0.103212,-0.106478,-0.133254,2.91311,-1.06886,0.829029,0.464228,0.987454,0.877723,-1.57125,1.72961,-0.320111,0.600007,-0.51522,0.394995,0.342028,0.861723,1.09081,2.53994,0.247948,0.599981,0.285988,1.45545,-0.402185,-0.197377,-1.0639,-0.0629509,-0.60146,-1.20144,-0.841146,-0.358611,-1.24782,-0.300714,0.88281,-0.884087,-0.257671,-1.27691,-1.54571,-1.3837,0.00157841,0.178013,0.568727,-0.073137,-1.04228,-0.289143,-0.513882,-0.44908,-2.37539,-0.964467,0.311328,0.192518,-0.608651
-0.908726,-1.92051,-0.374563,-0.577381,0.056758,2.63197,1.16106,1.60711,-1.13191,0.186461,-2.24737,-0.679051,-0.0771991,-0.227076,2.51936,1.28289,0.58608,-0.593989,1.61605,0.750185,-0.23879,0.301215,1.11188,-1.00701,0.701167,0.334969,-0.360265,1.17954,1.61863,1.93979,0.148877,0.513494,0.669317,1.66104,-0.120059,-1.21175,-0.755995,-0.558511,0.0149611,-1.24754,-0.912761,-0.877937,-0.819141,-0.863952,0.937343,-1.34993,-0.459117,-0.891207,-0.935586,-1.82554,-0.419851,1.01116,-0.0484736,-0.393572,-0.356317,-0.492607,-0.520774,-0.35099,-0.677798,-0.484047,0.537863,-0.297323,0.190295
0.407141,-0.440435,-0.468401,0.492868,-0.511114,2.67346,1.95065,-0.0914725,-0.473369,-0.626712,-1.46093,-0.724522,0.606575,0.879117,2.68529,1.25013,0.34092,-1.17741,1.86429,0.875191,0.573165,-0.0541265,0.926583,-0.651244,0.955142,-0.746947,0.166202,-0.612265,1.81668,2.15443,0.341538,0.412268,1.30778,1.30593,-0.657154,-0.963414,-1.59247,-0.189283,-0.548131,0.0506222,-1.5296,-0.715161,-1.72039,-0.958215,1.05872,-0.419987,-1.83577,-1.57086,-1.43009,-2.30193,-0.121266,1.08059,0.323769,-0.215275,-0.539667,-1.05346,-0.502702,-1.24912,-0.0536363,-0.691927,0.578381,-0.678775,0.398391
-0.259093,-1.45281,0.23845,0.241299,-1.89516,2.6394,1.55974,0.496056,0.130504,-0.381376,-1.1297,0.342559,-0.251701,0.190913,2.47062,1.43953,-0.463273,-0.204114,0.719903,0.577675,1.52666,-0.219707,0.048309,0.536826,0.779977,-0.546787,-0.55593,-0.0228902,1.27914,2.17437,0.0752022,0.215313,1.19252,1.30131,0.342158,-0.523073,-0.983625,-0.330504,-0.0892531,-0.583673,-1.1011,-1.20597,-0.536391,-1.44927,0.797312,0.11006,-1.71444,-0.734223,-1.55685,-1.4768,0.042945,0.889286,0.358625,-0.233142,-0.947489,-0.64838,-1.13286,-0.925571,-1.69326,0.101396,0.243935,0.0155274,-0.0270778
0.620983,-0.187974,-0.871351,-0.254682,0.28266,2.50689,2.01701,-0.132821,0.198097,-0.0194301,-1.22722,-0.297612,0.0888606,0.0150538,2.25517,1.45244,0.930144,-0.138081,0.623954,0.630479,1.07451,0.783877,-0.359927,1.13645,-0.557791,-1.24869,0.0828453,-0.0873902,1.66834,2.20139,-0.661808,-0.564594,0.970987,1.65375,-0.394767,-1.55654,-1.23643,-1.52995,0.13943,-0.300866,-0.685976,-0.677,-0.491837,-1.02609,0.737111,-0.426593,-0.58934,-0.889499,-1.07643,-1.19284,0.249326,0.420695,0.146856,-0.72667,-0.720954,-0.176651,-1.74439,-0.996218,-0.277886,-1.54337,0.606558,0.408943,-0.340311
