ro_gr1,h_gr1,m_gs1,rbar_ag1,rinit_ag1,rho_gr1,vartheta_gr1,bo,sbo,bmsy,msy1,fmsy1,umsy1,q1,q2,q3,q4,q5,SSB1,sel_g1,sel_sd1,sel_g2,sel_sd2,sel_g3,sel_sd3,sel_g4,sel_sd4,sel_g5,sel_sd5,sel_g6,sel_sd6,f
2862.29,0.712432,0.283395,2862.29,2862.29,0.058824,1.47059, 30305.1, 30305.1, 9932.46, 1786.74, 0.23, 0.205466,0.075532,0.0469882,0.0820192,0.00387239,0.00800163,23994.9,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,255.581
3477.53,0.580277,0.331166,3477.53,3477.53,0.058824,1.47059, 28730.6, 28730.6, 10555.1, 1637.74, 0.2, 0.181269,0.0613333,0.0481652,0.0844827,0.00270096,0.00781895,20635.6,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,269.064
3124.89,0.756584,0.298819,3124.89,3124.89,0.058824,1.47059, 30401.3, 30401.3, 9885.37, 1969.05, 0.26, 0.228948,0.0566744,0.0402123,0.0694776,0.00285101,0.0064451,22092.7,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,268.542
3778.02,0.76867,0.326464,3778.02,3778.02,0.058824,1.47059, 31929.2, 31929.2, 10169.4, 2267.06, 0.3, 0.259182,0.0550308,0.0408714,0.0693927,0.00258477,0.00637028,20030.4,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,265.306
3433.08,0.747568,0.329999,3433.08,3433.08,0.058824,1.47059, 28522.6, 28522.6, 9264.31, 2002.23, 0.29, 0.251736,0.0646975,0.0480351,0.0837537,0.00302108,0.00779522,18499.5,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,269.373
2595.48,0.664819,0.285793,2595.48,2595.48,0.058824,1.47059, 27112.7, 27112.7, 9199.59, 1523.24, 0.21, 0.189416,0.0821042,0.0695192,0.119656,0.00357529,0.010781,10437.3,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,266.164
3017.85,0.707677,0.314745,3017.85,3017.85,0.058824,1.47059, 27029.6, 27029.6, 9118.73, 1741.8, 0.25, 0.221199,0.069273,0.0591628,0.10467,0.00316537,0.00935791,18138.9,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,253.016
3442.86,0.924639,0.33946,3442.86,3442.86,0.058824,1.47059, 27351.5, 27351.5, 7672.45, 2301.33, 0.43, 0.349491,0.0570969,0.0453502,0.0802055,0.00279227,0.00725453,18237.6,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,261.132
3043.31,0.796988,0.290938,3043.31,3043.31,0.058824,1.47059, 30897.6, 30897.6, 9523.69, 2031.74, 0.28, 0.244216,0.0684923,0.0465707,0.0810619,0.00317661,0.00779917,19565.2,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,254.556
2715.12,0.935884,0.297505,2715.12,2715.12,0.058824,1.47059, 26601, 26601, 7422.43, 2003.71, 0.37, 0.309266,0.0726089,0.0558095,0.0974024,0.00310285,0.00916853,18849.4,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,265.804
3126.09,0.752763,0.308311,3126.09,3126.09,0.058824,1.47059, 28934.6, 28934.6, 9365.45, 1920.21, 0.27, 0.236621,0.0599122,0.0475133,0.0844224,0.00310651,0.00752633,20181,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,263.094
3374.28,0.913427,0.323462,3374.28,3374.28,0.058824,1.47059, 28938.2, 28938.2, 8114.51, 2310.23, 0.4, 0.32968,0.0621613,0.0488706,0.0865035,0.00267589,0.00802296,19821.8,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,263.75
2772.97,0.839492,0.313383,2772.97,2772.97,0.058824,1.47059, 25008.3, 25008.3, 7504.39, 1826.36, 0.33, 0.281076,0.0779647,0.0614146,0.109035,0.00357158,0.00980776,15014.3,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,260.494
2584.59,0.751605,0.287448,2584.59,2584.59,0.058824,1.47059, 26751.1, 26751.1, 8610.07, 1665.16, 0.25, 0.221199,0.0856449,0.0666647,0.117955,0.00377975,0.0107106,14072.7,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,262.258
2951.68,0.815779,0.305725,2951.68,2951.68,0.058824,1.47059, 27689.3, 27689.3, 8606.36, 1936.55, 0.3, 0.259182,0.0717452,0.0526734,0.0916172,0.0033208,0.00853601,16857.9,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,244.61
3219.88,0.666769,0.318268,3219.88,3219.88,0.058824,1.47059, 28333.4, 28333.4, 9557.61, 1757.76, 0.24, 0.213372,0.060465,0.0494488,0.085075,0.00265166,0.00788718,17538.2,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,258.05
3487.34,0.502575,0.318605,3487.34,3487.34,0.058824,1.47059, 30635.3, 30635.3, 11507, 1463.16, 0.16, 0.147856,0.0632804,0.0490374,0.0866827,0.00288916,0.00802215,21462.4,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,274.009
2910.21,0.676068,0.307486,2910.21,2910.21,0.058824,1.47059, 27051.6, 27051.6, 9248.72, 1645.55, 0.23, 0.205466,0.0704026,0.0523058,0.0918156,0.00303619,0.00860291,19349.5,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,258.904
2682.5,0.535438,0.286864,2682.5,2682.5,0.058824,1.47059, 27854.7, 27854.7, 10628.3, 1291.63, 0.15, 0.139292,0.0679553,0.0447752,0.0776152,0.00300306,0.00765625,19301.2,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,271.256
3072.98,0.720979,0.29565,3072.98,3072.98,0.058824,1.47059, 30408.9, 30408.9, 10115.8, 1879.65, 0.24, 0.213372,0.0606833,0.0436363,0.0774037,0.0028567,0.00717991,22178.8,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,258.323
3288.3,0.715735,0.34398,3288.3,3288.3,0.058824,1.47059, 25582.7, 25582.7, 8395.12, 1803.05, 0.29, 0.251736,0.0660316,0.054725,0.0983412,0.00280048,0.00879703,19299.4,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,258.341
3845.91,0.30694,0.331575,3845.91,3845.91,0.058824,1.47059, 31712.1, 31712.1, 14938.9, 741.669, 0.06, 0.0582355,0.0559014,0.0430985,0.0759744,0.00245997,0.00706945,20749.4,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,256.732
3736.15,0.593628,0.316207,3736.15,3736.15,0.058824,1.47059, 33217.6, 33217.6, 11866.6, 1853.85, 0.2, 0.181269,0.0573556,0.0413322,0.0723512,0.00245707,0.00683625,24797.4,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,260.889
3601.47,0.731975,0.332838,3601.47,3601.47,0.058824,1.47059, 29518, 29518, 9518.45, 2054.54, 0.29, 0.251736,0.0594468,0.0539687,0.0948648,0.00260076,0.00830102,19515.7,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,258.844
3242.41,0.517669,0.312793,3242.41,3242.41,0.058824,1.47059, 29329.8, 29329.8, 11147.6, 1421.25, 0.16, 0.147856,0.0641476,0.0508628,0.0896544,0.00287085,0.0081111,18081.5,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,261.039
3342.82,0.820392,0.295369,3342.82,3342.82,0.058824,1.47059, 33129.4, 33129.4, 10275.6, 2255.69, 0.29, 0.251736,0.0627147,0.0390354,0.0686976,0.00316447,0.00659675,31962.5,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,255.096
3817.72,0.698332,0.339034,3817.72,3817.72,0.058824,1.47059, 30389.9, 30389.9, 10251.6, 2072.99, 0.27, 0.236621,0.0601864,0.0510378,0.090333,0.00266071,0.00795408,20901.3,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,262.659
3498.65,0.870288,0.318466,3498.65,3498.65,0.058824,1.47059, 30755.9, 30755.9, 8948.26, 2338.9, 0.36, 0.302324,0.0597821,0.0489725,0.0868608,0.00278871,0.00765767,20697.5,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,265.211
2923.62,0.831098,0.292868,2923.62,2923.62,0.058824,1.47059, 29370.7, 29370.7, 8853.02, 2003.62, 0.3, 0.259182,0.0679452,0.050714,0.0874326,0.00304873,0.00810214,16795.6,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,260.909
2621.2,0.835015,0.292472,2621.2,2621.2,0.058824,1.47059, 26389.6, 26389.6, 7970.7, 1804.25, 0.3, 0.259182,0.0779884,0.0556726,0.097296,0.00377502,0.00916225,18958.4,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,261.007
2750.15,0.911506,0.29467,2750.15,2750.15,0.058824,1.47059, 27359, 27359, 7773.49, 2005.35, 0.35, 0.295312,0.0778132,0.0567861,0.0997247,0.00340118,0.00953772,15722.1,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,254.366
3216.39,0.906987,0.32626,3216.39,3216.39,0.058824,1.47059, 27209.6, 27209.6, 7822.35, 2178.27, 0.39, 0.322943,0.0672496,0.0481986,0.0845426,0.00306436,0.00806673,18633.9,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,260.614
3433.16,0.641287,0.327691,3433.16,3433.16,0.058824,1.47059, 28842.6, 28842.6, 10088.8, 1778.61, 0.23, 0.205466,0.0640509,0.0475575,0.0842964,0.00284828,0.00773795,19378.8,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,257.338
3314.21,0.587435,0.31492,3314.21,3314.21,0.058824,1.47059, 29657.8, 29657.8, 10947.9, 1633.23, 0.19, 0.173041,0.0621645,0.0417382,0.0724908,0.00298725,0.00695949,24052,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,272.788
2726.53,0.728221,0.306169,2726.53,2726.53,0.058824,1.47059, 25518, 25518, 8262.94, 1640.4, 0.26, 0.228948,0.0775082,0.0585618,0.100436,0.00347923,0.00962338,15001.9,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,259.36
2966.1,0.645864,0.315938,2966.1,2966.1,0.058824,1.47059, 26406.8, 26406.8, 9305.54, 1584.79, 0.22, 0.197481,0.0656456,0.0545998,0.098361,0.00292203,0.0087489,17804.1,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,277.946
2508.64,0.791722,0.292373,2508.64,2508.64,0.058824,1.47059, 25270.1, 25270.1, 7789.83, 1660.77, 0.28, 0.244216,0.0725454,0.0603739,0.105043,0.00330683,0.00961551,13327.4,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,255.076
3305.46,0.591363,0.326963,3305.46,3305.46,0.058824,1.47059, 27867.8, 27867.8, 10274.6, 1597.28, 0.2, 0.181269,0.0663576,0.0483482,0.0849148,0.00303134,0.00791822,20106.6,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,264.888
2825.72,0.752286,0.302151,2825.72,2825.72,0.058824,1.47059, 27008.9, 27008.9, 8556.03, 1759.15, 0.27, 0.236621,0.0770704,0.05769,0.0998291,0.00367993,0.00915896,16365.2,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,251.929
2896.94,0.898031,0.2878,2896.94,2896.94,0.058824,1.47059, 29925.3, 29925.3, 8632.12, 2125.02, 0.33, 0.281076,0.0752295,0.0507706,0.0884689,0.00350423,0.00839075,22984.9,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,257.001
4020.1,0.539835,0.315629,4020.1,4020.1,0.058824,1.47059, 35846.2, 35846.2, 13562.8, 1826.43, 0.17, 0.156335,0.0564537,0.0375096,0.0660212,0.00268164,0.00613565,26546.5,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,279.727
2983.19,0.852319,0.300045,2983.19,2983.19,0.058824,1.47059, 28833.8, 28833.8, 8584.82, 2047.27, 0.32, 0.273851,0.0759357,0.0619902,0.107507,0.00320839,0.00986136,14172.3,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,247.322
2869.63,0.900925,0.295295,2869.63,2869.63,0.058824,1.47059, 28451.2, 28451.2, 8233.58, 2072.02, 0.34, 0.28823,0.071309,0.0598798,0.10443,0.00302033,0.00943643,16778.8,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,265.158
3586.84,0.759337,0.318729,3586.84,3586.84,0.058824,1.47059, 31489.9, 31489.9, 9979.01, 2167.64, 0.29, 0.251736,0.0690512,0.0479078,0.083502,0.00300369,0.00807153,20525.1,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,260.402
3020.88,0.550361,0.320961,3020.88,3020.88,0.058824,1.47059, 26228.7, 26228.7, 9765.57, 1382.67, 0.18, 0.16473,0.0696428,0.0535123,0.0945235,0.00335915,0.00844198,17107.4,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,260.23
3188.6,0.761419,0.313749,3188.6,3188.6,0.058824,1.47059, 28703.4, 28703.4, 9244.75, 1952.01, 0.28, 0.244216,0.0616976,0.045688,0.0806317,0.00273659,0.00740737,21822.3,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,261.331
2288.49,0.905715,0.273863,2288.49,2288.49,0.058824,1.47059, 25592.6, 25592.6, 7249.46, 1749.3, 0.32, 0.273851,0.0839873,0.064273,0.110962,0.00427212,0.0101665,13812.2,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,267.537
3197.45,0.551199,0.309399,3197.45,3197.45,0.058824,1.47059, 29429.5, 29429.5, 11127, 1502.72, 0.17, 0.156335,0.0693143,0.0509487,0.0881829,0.00306184,0.00823364,19615.4,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,253.027
2574.59,0.788334,0.309314,2574.59,2574.59,0.058824,1.47059, 23707.1, 23707.1, 7489.43, 1633.76, 0.29, 0.251736,0.0887639,0.0680939,0.119735,0.00404269,0.0109824,15392.2,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,282.421
2384.99,0.842556,0.27023,2384.99,2384.99,0.058824,1.47059, 27248.1, 27248.1, 8114.34, 1747.41, 0.28, 0.244216,0.0821019,0.0561986,0.0979712,0.00380702,0.00926304,15847.8,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,262.79
3794.54,0.617526,0.342113,3794.54,3794.54,0.058824,1.47059, 29776.4, 29776.4, 10554.4, 1848.56, 0.23, 0.205466,0.0560385,0.0425267,0.0745087,0.00253175,0.00690017,27207.8,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,269.556
2975.25,0.802141,0.321511,2975.25,2975.25,0.058824,1.47059, 25762.4, 25762.4, 7884.37, 1862.24, 0.32, 0.273851,0.066383,0.047981,0.0836159,0.00284057,0.00784037,20532.4,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,271.922
3229.38,0.687318,0.310922,3229.38,3229.38,0.058824,1.47059, 29492.1, 29492.1, 9952.53, 1836.5, 0.24, 0.213372,0.0644728,0.0474637,0.0831773,0.00287273,0.00788822,19898.7,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,248.218
2627.86,0.589534,0.292593,2627.86,2627.86,0.058824,1.47059, 26439.2, 26439.2, 9532.4, 1367.37, 0.18, 0.16473,0.0777075,0.0611774,0.10774,0.00331121,0.00989695,14738.5,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,276.664
3185.66,0.787143,0.327796,3185.66,3185.66,0.058824,1.47059, 26749.6, 26749.6, 8466.64, 1940.5, 0.31, 0.266553,0.0641448,0.0506798,0.0905062,0.00300359,0.00817222,18244.6,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,251.732
3257.59,0.878616,0.332011,3257.59,3257.59,0.058824,1.47059, 26805.1, 26805.1, 7840.73, 2131.4, 0.38, 0.316139,0.0648195,0.0531626,0.0936078,0.00298774,0.00867189,18078.1,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,272.323
3156.8,0.52747,0.312581,3156.8,3156.8,0.058824,1.47059, 28586.2, 28586.2, 11062.2, 1410.51, 0.16, 0.147856,0.0583164,0.0478509,0.085454,0.00265485,0.00760966,22343.9,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,254.088
2749.86,0.740248,0.301245,2749.86,2749.86,0.058824,1.47059, 26410, 26410, 8516.73, 1694.57, 0.26, 0.228948,0.0805707,0.0589227,0.103012,0.00347583,0.00976261,19011.2,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,259.071
3309.47,0.937347,0.326727,3309.47,3309.47,0.058824,1.47059, 27933.6, 27933.6, 7746.18, 2292.09, 0.42, 0.342953,0.0745503,0.0515848,0.0892375,0.00321582,0.00878924,19120.4,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,256.014
2711.35,0.558104,0.292268,2711.35,2711.35,0.058824,1.47059, 27327.6, 27327.6, 9854.02, 1341.35, 0.17, 0.156335,0.0678209,0.0523336,0.0918683,0.00330308,0.00838566,19409.6,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,259.774
3722.45,0.496347,0.335046,3722.45,3722.45,0.058824,1.47059, 30191.8, 30191.8, 11805.5, 1489.82, 0.16, 0.147856,0.0616716,0.0480217,0.08516,0.00287274,0.00775349,24984.2,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,257.545
3769.61,0.925066,0.329481,3769.61,3769.61,0.058824,1.47059, 31396.6, 31396.6, 8875, 2571.74, 0.41, 0.33635,0.0513671,0.0428954,0.0748148,0.00236333,0.00673108,21855.3,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,273.466
3442.2,0.71504,0.316906,3442.2,3442.2,0.058824,1.47059, 30496.8, 30496.8, 10092, 1993.8, 0.26, 0.228948,0.0592342,0.0424246,0.0742784,0.0025448,0.00701567,23409.5,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,261.265
3982.03,0.767601,0.33332,3982.03,3982.03,0.058824,1.47059, 32562.5, 32562.5, 10294.1, 2353.52, 0.31, 0.266553,0.0571615,0.0394508,0.0675241,0.00251748,0.00639192,22759.1,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,274.493
3387.54,0.604234,0.331229,3387.54,3387.54,0.058824,1.47059, 27978.7, 27978.7, 10200.8, 1654.31, 0.21, 0.189416,0.0678744,0.0502173,0.0870158,0.00284906,0.00823865,22238,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,262.726
2973.32,0.658819,0.304183,2973.32,2973.32,0.058824,1.47059, 28117.8, 28117.8, 9684.69, 1658.23, 0.22, 0.197481,0.0780232,0.0548682,0.0979693,0.00349767,0.00918336,22293.2,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,257.579
2807.22,0.631897,0.297402,2807.22,2807.22,0.058824,1.47059, 27518.5, 27518.5, 9742.87, 1535.24, 0.2, 0.181269,0.0722388,0.0545936,0.0950856,0.00299819,0.00895134,19314.8,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,274.997
2519.5,0.677609,0.295859,2519.5,2519.5,0.058824,1.47059, 24903.9, 24903.9, 8529.34, 1465.97, 0.22, 0.197481,0.077628,0.0646982,0.116049,0.00336233,0.0103938,18335.3,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,268.121
3411.31,0.80968,0.330702,3411.31,3411.31,0.058824,1.47059, 28246.3, 28246.3, 8733.98, 2109.25, 0.33, 0.281076,0.0647646,0.0413422,0.0718919,0.00312255,0.00707635,23089.2,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,263.302
2400.35,0.819965,0.270539,2400.35,2400.35,0.058824,1.47059, 27373.4, 27373.4, 8259.3, 1722.68, 0.27, 0.236621,0.0748023,0.0587244,0.104169,0.00355925,0.00943754,15892.9,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,257.594
2782.77,0.704742,0.29503,2782.77,2782.77,0.058824,1.47059, 27629.5, 27629.5, 9356.39, 1674.19, 0.23, 0.205466,0.0669049,0.0520032,0.0920051,0.00313829,0.0083049,20329.7,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,268.287
3177.62,0.672117,0.312121,3177.62,3177.62,0.058824,1.47059, 28842.2, 28842.2, 9967.39, 1769.68, 0.23, 0.205466,0.0709782,0.0527485,0.0920134,0.00328388,0.0086095,18460.5,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,254.741
3122.4,0.614819,0.345733,3122.4,3122.4,0.058824,1.47059, 24097.7, 24097.7, 8604.79, 1504.63, 0.23, 0.205466,0.0702813,0.0577005,0.100908,0.00280121,0.00929503,15012.7,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,265.864
3529.44,0.93119,0.344514,3529.44,3529.44,0.058824,1.47059, 27391.6, 27391.6, 7561.1, 2347.65, 0.45, 0.362372,0.0669489,0.0521337,0.0908044,0.00287837,0.00844829,15803.6,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,261.725
3320.7,0.892997,0.328107,3320.7,3320.7,0.058824,1.47059, 27841.7, 27841.7, 7963.18, 2215.68, 0.39, 0.322943,0.0732826,0.0491757,0.084065,0.00324566,0.00819091,19168.5,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,267.55
2681.43,0.58609,0.308014,2681.43,2681.43,0.058824,1.47059, 24857, 24857, 8948.42, 1339.17, 0.19, 0.173041,0.0736741,0.0586952,0.10246,0.00353201,0.00948712,13746.5,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,256.604
3189.47,0.795572,0.291837,3189.47,3189.47,0.058824,1.47059, 32222.4, 32222.4, 9950.47, 2121.93, 0.28, 0.244216,0.0625174,0.0457136,0.0806749,0.00295598,0.00726603,24114.3,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,274.067
2643.26,0.881046,0.289607,2643.26,2643.26,0.058824,1.47059, 27033.2, 27033.2, 7947.74, 1904.25, 0.32, 0.273851,0.0734127,0.0468055,0.0814043,0.00340291,0.00804938,20737,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,262.84
2934.44,0.596354,0.31395,2934.44,2934.44,0.058824,1.47059, 26388.5, 26388.5, 9395.02, 1469.25, 0.2, 0.181269,0.0656661,0.0457326,0.0790695,0.00288976,0.0077809,18523,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,263.504
2457.61,0.81945,0.286411,2457.61,2457.61,0.058824,1.47059, 25584, 25584, 7920.57, 1693.21, 0.28, 0.244216,0.0786534,0.0600387,0.103683,0.0034546,0.00967965,15591.5,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,273.724
2725.08,0.916496,0.288124,2725.08,2725.08,0.058824,1.47059, 28099.5, 28099.5, 8026.5, 2026.4, 0.34, 0.28823,0.0731627,0.0486401,0.0849374,0.00348568,0.00811833,24927.8,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,246.944
3448.77,0.924287,0.314121,3448.77,3448.77,0.058824,1.47059, 30986.9, 30986.9, 8677.8, 2429.47, 0.39, 0.322943,0.064782,0.0505428,0.0891822,0.00297213,0.0080185,18457.3,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,264.004
3517.67,0.833183,0.327214,3517.67,3517.67,0.058824,1.47059, 29620.8, 29620.8, 9016.84, 2237.05, 0.34, 0.28823,0.0665175,0.0494526,0.0861508,0.00294015,0.00811872,17357.9,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,259.123
3226.69,0.655736,0.32706,3226.69,3226.69,0.058824,1.47059, 27190.8, 27190.8, 9310.08, 1705.42, 0.24, 0.213372,0.0703053,0.0552275,0.0950603,0.00330338,0.00875272,15946,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,276.455
3218.09,0.848628,0.308042,3218.09,3218.09,0.058824,1.47059, 29827.5, 29827.5, 8861.04, 2161.68, 0.33, 0.281076,0.0639774,0.0474274,0.0817097,0.00278529,0.00757641,17051.8,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,262.075
