rt1_1958,rt1_1959,rt1_1960,rt1_1961,rt1_1962,rt1_1963,rt1_1964,rt1_1965,rt1_1966,rt1_1967,rt1_1968,rt1_1969,rt1_1970,rt1_1971,rt1_1972,rt1_1973,rt1_1974,rt1_1975,rt1_1976,rt1_1977,rt1_1978,rt1_1979,rt1_1980,rt1_1981,rt1_1982,rt1_1983,rt1_1984,rt1_1985,rt1_1986,rt1_1987,rt1_1988,rt1_1989,rt1_1990,rt1_1991,rt1_1992,rt1_1993,rt1_1994,rt1_1995,rt1_1996,rt1_1997,rt1_1998,rt1_1999,rt1_2000,rt1_2001,rt1_2002,rt1_2003,rt1_2004,rt1_2005,rt1_2006,rt1_2007,rt1_2008,rt1_2009,rt1_2010,rt1_2011,rt1_2012,rt1_2013,rt1_2014,rt1_2015,rt1_2016,rt1_2017,rt1_2018,rt1_2019,rt1_2020
3175.18,3105.85,320.129,2238.21,2950.41,95404,2993.37,2393.58,1668.36,2224.81,1231.82,3948.93,1728.32,3212.46,71520.5,9481.04,13412.9,3385.13,5865.5,6733.84,18788.1,4529.66,2949.89,7803.74,9790.6,1682.08,12632.7,1872.93,15249.8,43518.8,3953.51,3249.47,10451.9,16388.8,1645.3,1306.44,1175.78,2732.68,3497.13,2987.69,3807.17,488.174,1560.96,4260.74,7469.68,2580.33,3318.64,865.561,463.621,1935.43,2601.47,14577.9,1890.98,2684.22,1386.13,4451.13,1359.18,2735.57,1965.99,2857.71,6268.68,3035.95,1395.03
3910.93,4448.46,1193.16,1622.97,1352.17,66478.2,4977.67,4884.34,2797.09,8195.68,2515.7,3399.61,3666.9,2929.92,59252.1,1492.72,6343.04,14090.3,3586.69,5495.48,5364.23,11613,2476.25,2164.83,8077.71,2691.93,4022.61,3759.53,18082,37127.5,2584.27,1921.94,7943.42,14808.3,2074.89,2383.18,884.839,3046.59,3782.07,937.523,2616.06,1107.49,547.412,2998,7576.61,1475.02,1544.74,2077.29,535.033,889.003,3691.67,9014.26,1543.31,3192.28,765.917,2812.21,1930.97,772.404,1732.64,2898.46,2072.87,4577.49,3026.64
1005.36,2734.07,2704.03,1878.6,2406.4,44825.1,2608.95,10052,2816.81,2862.27,1442.25,1318.65,1848.19,1746.53,48476,11456.2,1588.26,4086.03,4373.48,5428.44,2806.4,3292.61,5656.23,7231.42,1658.11,3624.09,4514.1,4258.16,20697.3,15252.8,873.703,3735.95,4205.88,15735.7,2442.33,1277.71,2345.88,314.679,2781,1035.22,1168.31,2046.86,1303.66,4226.76,4410.31,2177.57,1773.31,920.322,2092.66,898.262,2680.53,6881,1988.49,1424.88,4916.53,1661.87,922.551,2359.86,1612.13,1139.7,4081.47,3195.55,5786.84
2528.45,4383.87,1822.66,5277.85,2733.15,65648.8,1536.44,1424.54,1997.81,7610.58,2707.96,2010.26,2163.5,4365.81,49922.3,2067.66,7300.43,5913.26,2822.36,18902.9,5361.19,3525.6,8064.68,3230.04,3141.9,4316.79,3562.21,6391.38,11846.6,34407.3,1093.54,4351.03,14252.9,8974.39,1436.57,2167.29,1755.67,1490.04,2208.12,2775.84,789.784,708.516,2117.69,3632.08,3882.9,2829.48,735.411,1736.14,693.511,1159.41,3471.52,8431.45,1577.8,2196.8,2087.11,1207.18,644.001,2310.98,1744.56,1204.73,7540.76,1995.05,1875.78
648.958,3008.4,1419.34,918.123,1994.68,54509.8,9307.25,9315,2381.02,2973.48,776.623,1216.68,925.457,1931.19,55165,1596.7,4235.19,1619.57,15231.3,9676.3,1027.52,9316.28,3806.9,3184.89,920.937,4472.25,4302.3,6852.28,19848.3,24348,862.606,6304.04,4106.47,11232.7,2691.57,2295.3,592.79,1105.31,3615.5,2866.56,535.504,872.1,475.74,5214.89,4612.74,1230.19,360.413,1516.15,550.977,796.15,1023.13,8837.92,2475.09,1268.74,1912.56,2161.76,1611.79,831.64,872.724,1289.3,5797.8,1203.64,2046.4
1760.88,6815.57,1638.18,2203.62,1567.15,60906.5,14457.7,3003.95,3464.56,461.177,1765.7,6269.09,3132.16,3298.06,54262.1,1924.22,9743.38,15507.6,2102.34,11235.1,13260.6,2766.59,2581.12,6869.05,1909.82,2481.16,5306.2,8274.34,9251.62,30726.6,2590.66,6555.89,12109.7,7529.86,1836.68,1304.95,1387.77,2340.77,951.362,1152.6,2230.84,849.868,769.251,3764.33,7375.39,1585.16,1152.84,755.94,1435.61,542.79,2393.58,9031.61,3015.43,1765.75,793.897,1353.55,2741.78,1040.49,686.621,2229.04,5105.84,1839.82,1569
4442.7,4414.12,3014.04,2577.88,3504.24,64017.7,5174.2,1578.22,2807.83,4175.41,3988,1209.91,1608.72,3545.97,54667.6,4223.13,7760.61,7527.01,2642.86,10241.7,2235.68,15676.6,5364.11,1558.17,5963.91,5781.3,7712.23,1143.98,9837.19,45362.1,1627.05,1719.41,4035.32,17460.5,2178.68,1714.24,1842.45,831.083,5099.1,1000.82,1064.95,960.976,1057.67,6347.16,6429.7,3819.05,1496.53,971.16,643.823,1122.81,1990.89,5509.36,10309.9,2280.38,1317.07,1927.95,1077.98,3027.37,1323.88,3060.28,6105.84,2576.96,2398.27
3013.51,1798.49,1312.59,1767.12,2892.3,50046.2,1820.63,7555.72,1581.24,646.794,1321.16,2336.31,1370.92,3342.98,37399.8,6400.72,2643.95,6986.39,1571.6,16332.5,4841.25,1806.49,7867.64,2204.4,1839.82,4567.92,4204.77,3543.35,14027.9,20894.3,3286.91,3521.52,2309.69,14209.3,3689.48,1635.61,404.26,2050.21,714.26,2268.9,2304.35,539.67,820.671,5467.78,2364.1,2560.33,638.098,1408.34,618.938,1180.1,3133.31,4376.42,4005.24,1003.5,2703.42,857.136,2748.51,761.448,1796.99,1465.93,4433.27,3237.15,2001.39
2484.3,901.893,2326.23,1251.3,1275.49,64998.5,5203.51,1920.08,1054.7,576.569,2617.97,3916.58,2562.75,5594.83,41625.9,4668.4,9070.61,501.65,4347.24,8875.73,9288.3,1240.8,6555.6,9236.01,1762.09,2940.39,4730.42,1657.95,12274.4,35117.4,1030.14,5201.83,2608.65,13274.3,2003.65,617.697,2142.18,1510.15,939.601,1933.37,1822.1,179.062,435.042,4828.36,4027.87,1483.57,782.403,1041.01,840.081,432.491,2807.4,4908.51,4740.59,848.109,1766.88,1531.97,2727.18,841.32,1578.1,1157.31,6872.48,504.544,3583.49
1177.55,3044.64,1631.77,968.495,3176.58,58434.6,3528.98,7962.88,7016.38,1595.65,792.805,1174.21,5295.18,1594.52,40046.9,14053.3,5266.62,12725.6,971.673,10427.5,7727.15,1853.9,4741.64,3483.96,7231.43,1361.35,2952.67,3530.52,6966.81,42443.1,2661.11,4342.94,4228.51,11807.7,1626.46,1876.48,1720.14,1132.47,4849.66,928.328,1215.83,571.545,1610.39,6378.43,1813.51,1394.72,1824.58,320.748,861.992,883.313,2537.2,8119.14,2395.31,2295.13,859.872,1416.3,2751.64,2521.98,625.453,1347.6,3305.62,4430.79,1560.87
2122.03,4997.61,3026.45,1592.23,3948.52,49569,4686.66,1655.37,1858.95,1875.16,1305.96,4584.99,1817.91,4115.82,40012.5,4678.86,633.035,4482.07,3950.23,7595.16,4436.4,7472.81,2065.56,1019.88,9707.1,1534.34,3468.8,3430.21,5646.39,31633.4,3458.2,2786.36,5228.02,11704.9,2898.93,1204.22,914.371,990.417,3953.55,1717.64,726.079,446.627,1350.37,3410.39,3074.63,1975.09,1561.35,667.025,554.514,519.947,1528.26,7603.66,1099.19,2508.24,1683.81,753.502,1211.23,1903.76,1157.2,710.593,4172.82,1678.32,2138.18
1786.17,1093.53,3713.4,1227.68,4018.45,69339.2,1339.75,5282.99,3912.9,971.274,1653.5,2455.45,1511.58,3030.78,51640,4232.47,3663,15150.1,1690.83,2592.59,10100.2,10801.4,1859.41,5631.88,6767.34,840.88,7980.45,1852.57,26262.6,24220.1,1877.07,3921.78,5745.63,9664.26,3039.48,789.48,786.414,2112.95,4454.92,1686.4,2137.04,1125.71,721.319,2735.63,10915.4,723.795,956.822,913.083,1647,695.456,5812.34,4993.62,3505.44,1722.95,1719.02,4300.93,3183.66,567.702,675.903,2320.07,6225.4,4702.12,2281.65
3421.46,1070.34,3996.01,6201.3,1930.36,63619.6,1373.37,8232.61,4512.17,3763.33,1246.97,1178.92,4576.59,2499.02,61020.7,4072.02,5083.45,1435.72,17747.4,2598.03,5500.29,9043.26,8430.3,3245.04,9917.73,937.01,4320.27,3919.04,8124.9,36546.9,9286.75,4261.43,4871.23,12549.6,910.422,1488.06,2402.3,1276.32,6902.01,771.86,1339.53,2169.86,875.509,3779.17,11125.4,1088.74,595.607,2087.09,518.72,1933.12,4136.27,7284.55,5389.38,4979.54,493.199,817.564,3925.74,733.463,2147.86,1161.1,7680.44,4509.96,2418.3
5166.05,4760.08,2815.92,4632.44,2715.07,61067,8261.96,3534.02,1250.61,2833.47,744.645,2013.87,2389.75,2928.94,64353.6,518.366,4366.01,2011.07,7711.59,1513.34,7469.71,12651.7,9419.45,4970.65,3641.91,1692.65,3345.9,15144.3,14232.2,19040.4,6183.56,4083.4,6836.73,11922.6,6856.97,1391.03,1208.9,623.262,1140.13,2454.59,738.484,1057.52,937.787,2605.45,10102,415.85,2964.64,855.557,410.397,720.756,1844.12,4832.94,5990.24,2700.29,466.029,1473.81,2067.16,1002.67,1694.22,1220.54,4522.61,6737.56,1286.35
3353.1,1147.09,1987.11,1115.06,1581.16,49414.1,3747.76,2753.16,7124.73,839.992,1470.26,2133.73,2979.58,1060.28,48443.5,782.59,8420.19,4073.79,2403.6,996.555,17329.7,2517.24,2854.44,4570.92,4000.54,2802.56,2062.51,6273.66,20368.9,15868.9,4564.35,1828.41,8629.71,12648.6,985.902,511.484,3868.17,668.977,3244.1,854.482,1107.75,593.125,540.227,2190.24,7682.89,463.545,1161.42,314.612,823.781,503.177,4478.37,2224.01,3602.24,2955.48,1454.4,1570.56,1268.28,1104.44,1310.5,491.362,4046.83,2984.54,890.396
1320.2,1865.36,2183.28,1572.16,1110.17,69677,1195.4,3651.68,3878.81,2935.43,2643.49,917.185,1650.92,2642.01,71143,2377.36,2578.28,4710.48,1966.7,3487.32,25331.9,2371.27,2641.16,6256.22,1830.94,2999.52,5470.23,5457.81,11120.5,40763.9,4511.6,2353.88,6667.93,14816.4,2598.18,879.784,807.347,249.528,4935,917.897,674.635,1865.58,2162.88,1371.77,9461.31,2277.38,1286.3,1059.57,491.161,1447.72,4673.55,6383.85,1734.97,3889.69,2025.37,1528.88,2123.37,2135.25,1233.45,1751.36,8766.87,2871.67,2630.15
3085.69,2780.62,3328.93,989.841,3300.86,70686.4,3000.54,2581.5,4157.21,2129.73,1104.11,1562.22,1193.91,2429.61,54440.7,1191.82,3227.82,9397.56,14768.2,4842.36,10276.9,2236.53,7282.6,7791.59,2464.92,2564.74,5066.22,4353.61,15189.7,38500.1,3177.69,5858.86,3131.76,15010.7,3278.4,926.852,1993.06,933.773,2997.67,3124.9,1555.83,959.541,600.256,2193.05,11254.7,2270.95,1778.18,1176.66,912.837,993.727,4184.39,10927.1,1104.64,4146.19,2065.7,1412.92,761.891,3061.42,2097.39,2670.16,5609.55,2351.57,3939.2
2207.3,7905.35,1186.83,1278.48,2945.24,54937,2630.88,1909.06,2530.99,1061.85,2324.58,2165.06,3915.77,4726.29,37966.8,6151.91,2943.37,7601.39,5690.57,2398.66,14482.1,3380.56,5323.28,2606.01,6141.94,3534.8,3743.06,2803.75,10840.7,31039.2,585.649,3793.05,5779.53,17125,1175.51,2873.05,1049.13,1553.98,2096.15,1543.68,488.569,782.429,1723.19,1760.48,6599.21,728.474,2004.3,550.249,339.409,668.71,2925.38,5427.2,995.075,3036.98,1364.65,1008.46,2464.6,1561.19,1388.35,987.243,5310.46,1773.56,2009.49
6813.31,2348.53,1832.79,3712.93,2683.92,66795.2,1642.46,3369.05,6164.83,2362.48,2532.91,1964.51,3926.39,5930.62,57254.3,1060.44,11401.8,2656.48,6733.12,13233.5,7686.89,1929.11,6151.32,6033.22,6813.55,2137.84,7967.41,501.046,19874.3,24007.9,3315.65,3257.3,21526.9,6403.92,3653.68,579.932,2573.83,1310.04,3885.76,2022.59,2887.84,875.57,1853.42,1766.15,8938.12,2572.74,2003.77,992.765,1851.91,1642.21,2111.61,11155.9,2561.79,3469.76,1395.62,2877.61,1268.65,4018.87,1520.43,2058.06,6238.17,3820.52,2092.1
929.928,4790.61,3394.21,4332.34,3335.81,55251.9,3290.31,3717.56,3881.6,1544.65,1381.15,2472.69,1626.44,3062.71,57118.2,2178.9,4475.59,5013.07,1281.97,13457.4,7668.78,4095.61,3289.66,4343.85,4097.49,7121.89,958.841,3092.78,8686.86,36337,1305.19,5727.59,2426.42,14543.1,2054.24,2981.64,642.712,1563.83,2144.79,1229.7,1857.74,619.514,1229.18,3353.06,6329.69,320.14,2196.21,1621.18,596.028,788.975,2337.66,7241.67,2738.94,1709.78,610.034,2564.95,1524.98,2115.7,767.179,1115.4,3852.2,1039.18,2566.49
2048.44,3040.32,3357.39,1565.9,6222.59,52891.8,16495.6,5420.08,4544.78,2704.01,2237.86,3118,4298.39,2454.81,56847.8,9550.65,5532.22,2647.21,1768.03,8169.65,6652.8,16051.5,2642.46,4761.74,6647.83,3330.1,9476.05,13184.2,2910.28,31985.7,4586.45,5961.76,8593.85,8229.84,2847.21,4984.02,1764.23,1987.94,3271.13,1665.01,865.385,1148.94,987.93,5167.56,7006.07,679.247,3894.9,944.882,1028.79,2224.72,4294.48,5956.77,6548.52,2125.85,1218.27,1140.1,2870.74,2543.32,1740.44,4294.56,2870.27,6064.54,5438.07
2702.16,2704.3,2548.92,1009.46,1311.25,61239.3,4275.13,2402.71,4694.01,2726.11,1293.48,2733.54,2636.38,6158.25,40770.4,2378.61,7933.96,9348.97,2845.25,7654.86,2762.23,8425.11,2204.56,6143.12,3930.67,2089.56,4618.33,8822.29,2920.49,41329,2267.31,1276.97,5493.74,14128.1,574.155,1515.7,1219.64,2372.58,1923.63,1317.03,1271.09,1338.96,267.879,6684.09,4641.35,1166.86,615.299,409.157,665.261,1255.62,2146.77,6794.75,1111.53,4505.66,548.093,1774.06,2638.76,975.094,1645.51,605.73,5001.84,1918.93,2960.01
3486.46,2058.11,2802.16,3447.89,1178.83,61127.3,5177.76,1722.85,256.392,2463.89,1668.54,745.027,2409.07,2873.58,46970.6,3627.8,3887.69,12702,577.141,13537.3,4749.46,4338.25,4215.94,4496.88,4958.92,3651.76,3093.53,1404.64,5209.43,41095.4,1404.11,6174.02,2429.67,9867.54,5757.18,3197.51,1234.24,944.428,2667.18,1673.22,686.62,1330.2,641.829,4504.5,3534.82,2843.44,554.599,797.371,826.998,1159.54,2738.9,5000.79,1144.55,2871.63,1051.34,2451.4,871.931,1174.86,2358.96,2067.37,2897.16,1745.9,1723.88
5965.64,929.506,1144.89,4849.38,1554.76,57777.1,445.601,1097.92,4571.85,611.261,1483.66,1078.34,2181.91,4350.36,53552.8,2372.05,1231.51,1045.22,5674.88,9165.86,2491.27,7339.46,2299.12,8150.56,2536.65,4946.01,3501.5,4858.74,5028.56,37635.9,510.455,1842.59,10758.4,4151.03,5734.1,1913.48,2715.63,1273.1,2794.39,812.7,530.535,500.621,1744.17,3129.6,4088.33,2211.28,1147.09,1010.15,720.263,1069.68,1473.42,8598.31,1517.55,4410.9,434.968,1236.05,1349.07,944.47,1799.32,1779.33,4177.55,895.134,5569.07
6788.98,1595.16,3521.69,1902.97,732.384,84634.8,1697.19,760.19,2052.47,541.854,3306.86,1410.75,5680.53,1193.11,66851.5,602.256,11797.2,2030.74,3882.8,15466.7,4959.73,1847.37,4818.73,10550.2,1978.64,4832.74,9356.32,1647.66,6326.21,46258.5,2238.02,2000.88,16865.1,5755.67,2161.24,1844.29,800.782,3554.04,4105.77,1237.54,2996.19,267.712,1579.1,6937.34,5699.49,2695.27,1681.04,689.072,1140.3,936.203,3195.41,7984.54,5801.86,3693.66,3937.19,1053.42,829.685,2018.9,1969.23,1558.72,4279.66,6142.18,3937.43
2455.37,10588.2,1964.77,5631.09,3060.48,50730.7,15958.7,565.005,2858.48,1734,1440.88,3975.7,3011.81,4546.56,49712.8,9556.34,2629.36,5115.48,3125.98,13410.2,1430.65,2920.2,8040.42,3864.35,12732.7,674.418,2084.87,3813.6,6902.76,47239.6,2253.27,3867.3,2960.86,11515.5,7149.73,599.286,698.784,1088.06,3405.42,1256.53,3870.58,782.536,1443.2,3031.55,4757.01,6562.76,1200.13,851.777,531.489,512.32,1537.03,5684.87,10771.5,1625.6,1981.09,2606.26,1371.16,940.67,1628.65,2143.35,5007.05,2146.41,5541.44
5593.44,1522.02,2759.07,1965.24,1336.44,45582,18402.7,2390.34,3514.97,4598.22,3392.34,1097.49,2116.45,1878.08,49268.6,2161.04,10104.4,1756.16,3775.97,11569.8,6048.03,1310.07,6846.85,2381.93,8970.61,6883.98,928.081,9410.09,6790.41,29283.5,2326.93,2337.47,18258.9,8561.62,993.988,812.04,565.968,1490.85,3766.26,912.862,1614.29,1547.47,1367.88,2616.98,6284.96,2448.7,1014.1,1080.71,883.884,2507.77,924.345,9583.9,2926.78,2789.02,1972.78,371.994,787.166,2754.43,3001.27,2858.51,2665.02,2871.55,1179.87
3084.44,1067.73,2652.81,3698.86,1876.45,62720.7,2539.78,1348.14,3214.31,1581.38,2072.68,3034.97,2354.18,6963.01,50802.5,4501.05,1530.43,3909.29,8787.78,16632.9,2860.32,1484.64,2992.7,7964.42,1512.33,5339.19,996.014,1762.16,16155.6,23995.1,2573.65,4805.49,12289.3,13784.2,1401.1,1366.63,1843.64,969.783,2656.49,1975.35,2157.5,728.617,1243.27,3045.62,4924.09,832.916,1788.3,958.855,921.346,751.792,3167.09,9325.77,728.078,1060.95,1206.05,1744.55,2551.51,1353.75,1911.81,899.689,4950.8,2813.71,1678.52
5896.28,2734.11,1152.52,2567.62,1512.41,65405.8,5306.99,7414.71,2596.69,2191.92,1111.63,2421.67,1659.23,1761.46,62980,5213.05,3375.88,10123.7,4199.74,14655.9,2707.23,1079,14476.4,3297.44,2624.26,2213.83,3277.67,4732.4,18733.2,34547.5,2624.32,3533.06,7222.38,13952.3,3847.18,954.61,2037.22,700.2,3670.3,1467.71,496.395,2621.91,700.729,4149.36,5991.36,1431.16,1264.07,816.816,486.479,618.669,3235.66,12905.9,1874.68,819.104,1268.73,2792.65,1535.83,1301.57,1361.51,2286.32,5377.72,8985.74,2231.95
5781.37,3091.56,1460.74,3860.43,2445.47,60630.6,2682.89,1941.44,1126.65,1663.6,3331.73,1766.96,356.4,2313.83,45344,5808.06,3444.81,5042.66,11447.8,12582.5,1680.66,902.687,6489.96,911.748,6166.58,2339.08,1972.81,1982.84,24538.3,18520.4,3607.18,1511.94,11633.3,8504.5,1365.15,2660.5,1782.35,1045.74,2492.64,1736.22,1847.69,756.137,2054.42,2111.49,4962.59,4108.46,1520.55,1465.03,1105.82,847.53,2117.59,10205.5,687.546,1954.94,1669.87,2781.54,578.7,1169.67,1456.78,1051.99,5054,4477.48,821.559
2573.14,3413.78,2850.95,1753.67,1846.68,61492.5,802.791,3402.89,2300.19,982.692,3888.39,991.704,5080.51,589.365,51631.5,782.979,8052.3,5307.85,6220.8,8478.09,13191.9,533.944,4054.09,6479.05,1510.39,4328.66,5194.97,2979.23,22629.2,18058.3,2096.83,1540.41,14135.5,8524.65,1274.35,2361.17,1588.35,1837.77,2972.74,1003.56,2548.88,629.856,1900.31,3308.38,5709.03,3107.27,1858.48,848.534,422.806,281.231,1893.65,9692.2,1579.29,2644.22,2523.87,1286.95,1655.73,789.565,2247,751.682,3143.26,2346.01,1636.02
1222.6,639.565,4832.75,1970.85,1955.19,54135,3680.47,1753.86,994.224,1565.43,2702.97,4082.16,1640.21,3467.6,48469.7,3548.51,1341.39,14139.2,5034.2,5963,12326.4,523.226,3909.36,2883.72,3033.52,3989.66,2038.41,9439.74,7110.2,28130.8,2796.54,3349.75,8521.22,7013.48,3425.5,1198.65,1575.31,2284.04,3043.48,1234.4,1919.12,551.775,583.964,1778.52,6130.53,1310.21,2100.8,1074.87,520.092,1144.77,3560.75,3126.73,4881.83,601.46,1093.82,1373.97,2193.69,1519.34,321.92,2786.67,4156.75,2011.54,416.374
3165.25,2572.32,1369.18,3400.67,643.303,57467.3,1764.48,9777.39,1645.61,3674.34,897.566,1459.05,1553.09,2025.25,48075.5,866.828,5156.68,6333.98,3154.89,16728.3,8497.06,542.502,3339.05,6547.94,8437.26,671.842,3136.42,6549.9,10977.4,25421.9,2557.09,4225.2,11235,12459.4,3933.21,830.151,1091.88,2245.98,3984.72,1025.08,719.099,1553.04,989.52,2035.38,6016.48,1006.08,1924.41,1318.75,814.512,896.99,3109.84,5170.15,1865.6,3260.76,1192.17,4808.85,599.584,1031.96,829.609,1440.79,6644.89,669.179,1750.32
2931.5,6362.51,2567.49,2096.56,1656.78,67421.2,1413.85,4123.22,5278.49,527.531,3208.8,2098.9,3694.68,4585.31,50817.3,2913.46,5856.49,8445.59,1592.18,21430.2,2133.69,1734.29,10972.2,1802.33,7947.51,1260.11,3881.14,3858.32,17876.3,26784.3,6480.62,7018.9,3768.34,16369.2,2547.4,844.869,1247.63,1796.1,2939.37,5123.91,507.3,733.693,1519.29,5352.72,6822.15,1002.05,2277.63,492.839,1001.16,1044.95,2472.45,11255.2,3806.74,2190.88,1525.37,1446.91,3279.87,739.134,2037.9,3623.12,2897.96,5449.96,3180.41
6675.12,2791.73,3439.18,2811.1,4083.38,65688.6,5981.88,1226.62,3267.53,2380.53,4157.36,3265.26,4490.2,5377.55,40633.4,6801.55,12187.4,901.111,8918.85,11170.3,10790.7,1685.27,6752.29,2096.49,7180.84,1722.25,3277.37,4366.6,14784.4,33492.7,3046.61,4181.76,12552.6,7096.81,1556.41,1989.47,537.576,1295.52,2372.68,1763.99,1176.59,2161.06,2049.26,6320.08,4059.22,1037.07,2780.85,1328.3,1603.94,1572.74,851.653,8376.49,4205.33,4453.47,917.815,1016.57,2258.86,2677.09,1646.43,1065.01,7443.45,2196.26,1210.13
2330.56,5187.06,4136.55,1119.29,1583.11,53588.6,2859.34,1640.93,2499.99,3785.3,2202,3028.53,2160.84,3507.49,30302.4,4641.44,19556.1,2004.74,5870.41,4149.52,2791.19,14124.9,1764.45,6612.52,2676.66,415.3,6997.35,735.68,19493.3,19382.1,2839,1914.21,13629.3,9008.03,3543.98,1434.75,1280.07,1847.61,3841.03,2169.99,830.261,1202.66,1503.62,2661.34,3485.58,2372.39,601.716,700.519,818.045,203.933,1003.79,9528.49,1922.74,1601.95,1259.82,2478.39,733.705,1314.22,1552.83,1365.19,4989.62,1036.63,3946.85
1076.37,1695.85,4303.8,2392.85,3715.19,32668.9,16240.1,5249.02,4663.31,3658.52,1195.84,1242.54,1370.64,3381.76,39115.6,3121.83,11793.9,4422.77,4999.43,4220.74,1315.29,9277.54,6002.84,2994.27,3313.39,2752.2,4985.73,5594.19,21920.7,13634.5,1439.89,2093.1,10402.3,11696.8,1814.6,1112.94,956.418,2193.35,1780.69,1233.67,1793.49,1218.58,727.703,1635.98,6027.95,1622.47,926.585,1319.87,619.973,341.89,2548.59,5030.97,5638.05,1694.74,1198.89,883.294,1661.58,1259,1787.21,665.87,4515.6,2017.71,5264.02
2025.84,2866.01,3293.42,737.379,3455.72,59301.4,6206.41,9402.32,3211.14,1145.21,1696.66,1513.89,2002.79,1684.51,50454.6,8023.94,7144.76,2737.24,4844.23,7436.1,18288.2,6835.95,1190.04,8179.89,2837.73,1671.17,4236.76,4677.35,22094.9,13472.3,14262.7,3731.27,5571.12,15253.1,3070.11,1987.81,586.508,1097.79,2886.12,1497.45,880.483,864.517,494.528,6826.41,5670.46,1017.86,1720.43,936.537,737.261,1449.22,1650.86,7526.09,5786.45,1689.63,2388.15,1440.85,1867,738.922,2031.16,2646.02,5359.48,1833.83,3134.72
1339.92,1988.07,4947.65,1718.48,2635.33,45296,16216.5,3003.49,2961.39,2339.67,630.416,2034.29,1514.81,3290.85,35269,6791.01,17551.5,8371.02,6283.53,1977.14,10768,5053.3,1795.33,6766.4,1932.92,953.489,2401.44,7938.48,16348.1,15084.7,4639.19,3227.34,17523.4,8992.95,2594.58,1542.55,562.813,1346.24,1633.84,2900.35,1427.03,627.409,1701.61,3030.03,4916.62,1475.07,1057.72,925.21,360.783,634.225,1208.89,4466.88,5581.33,1654.73,735.431,2434.49,905.309,849.214,913.067,1813.04,4513.34,921.875,2321.31
7277.61,1903.88,3515.42,2447.2,6322.35,45211.2,12873.1,13848,6237.76,2300.1,3212.1,2566.78,423.078,2818.5,60173.4,12944.2,5726.78,1534.79,7388.74,22826.9,1251.99,6479.91,3079.09,1906.51,7251.53,2193.15,11271.1,2040.65,22030.6,29217,820.996,5338.75,15336.9,11169.4,1408.22,1221.53,1415.64,4597.72,2726.76,1691.56,1561.25,1275.52,1319.86,5886.29,9327.98,1242.54,1015.23,1743.56,1377.94,690.977,2256.18,10875.3,3332.13,1410.6,2845.71,2300.65,2216.7,1906.88,2299.1,2463.27,7928.96,1490.01,1603.86
1884.46,3966.48,1532.36,1102.88,6284.28,46045.2,18879.1,1326.06,1273.12,541.071,4314.41,1817.24,3313.02,3978.36,42354.1,4813.24,1116.95,4621.09,5057.79,21626,3029.82,8344.19,3803.93,5813.37,2487.23,4075.29,4993.53,2342.25,13123.4,32543.7,4097.14,2405.03,8540.94,8525.65,5080.22,1395.62,1416.07,3437.62,2132.3,668.978,1944.37,1601.17,913.767,4096.55,6111.88,739.244,1706.67,600.049,816.048,1625.11,1361.47,7890.23,3616.71,2077.89,532.068,2021.07,3955.07,514.273,1349.33,1520.36,4772.58,3816.4,4604.04
3317.2,589.239,2152.14,2483.49,1945.02,49713.9,18630.6,6138.09,1784.72,3338.41,863.089,1507.98,2412.95,1729.57,57990,8540.89,6003.53,1200.53,4934.11,12255.5,11047.6,3461.41,3350.16,3770.95,4693.85,5021.03,7186.62,2338.32,13289.3,29444,2054.62,6256.34,13727.2,8632.51,1604.14,2557.04,1067.54,2026.79,3712.81,1113.92,341.885,1157.36,1817.29,6356.53,4910.56,2880.6,1270.51,904.86,614.692,1786.12,3481.22,6537.48,5962.01,482.516,1942.25,2386.09,697.315,2019.21,2166.71,897.3,4465.78,2754.74,3380.2
2693.08,3365.01,1988.15,767.628,1361.44,54099.5,18384.4,932.582,1610.53,1547.35,971.546,3374.12,1816.28,1370.08,57724.2,4574.85,5849.74,5821.57,4622.77,4675.22,6615.16,5838.18,7939.27,4199.29,2868.69,4844.69,2094.29,1746.18,13600.7,38737.2,2744.27,1580.19,7199.87,11681.1,1339.23,2064.32,849.527,2145.91,2929.08,2114.16,638.961,633.603,2315.87,1929.7,6271.06,1847.14,749.621,962.103,1072.6,636.108,2604.79,7995,2442.74,1335.6,2440.7,954.515,1372.3,1637.24,1874.16,1464.23,3980.31,1224.83,3181.58
4893.38,3099.97,2129.76,3221.05,536.755,54904.5,12118.5,4120.83,17790.5,528.767,499.388,1419.28,2666.07,3644.68,60427.9,3229.04,3247.18,6423.48,5921.77,2003.73,19206,6158.95,2235.72,5801.4,3711.67,6456.02,4623.13,5243.5,16976.2,34512.8,2471.85,6665.4,8129.01,7151.48,5538.18,567.373,1766.26,2132.18,2786.42,2393.88,2065.87,779.033,953.217,6028.46,3311.13,2435.4,1121.96,673.339,763.219,877.208,3166.6,6105,4023.71,2370.4,2105.69,1067.31,1650.96,1180.88,2230.87,1711.14,5469.34,915.822,4643.23
